id,pop
1000000US170311005004038,16
1000000US170311005004039,23
1000000US170311005004040,35
1000000US170311005004041,41
1000000US170311005004042,25
1000000US170311005004043,22
1000000US170311005004044,29
1000000US170311005004045,40
1000000US170311005004046,35
1000000US170311005004047,31
1000000US170311005004048,25
1000000US170311005004049,43
1000000US170311005004050,33
1000000US170311005004051,45
1000000US170311005004052,46
1000000US170311005004053,34
1000000US170311005004054,13
1000000US170311005005000,18
1000000US170311005005001,38
1000000US170311005005002,28
1000000US170311005005003,35
1000000US170311005005004,7
1000000US170311005005005,12
1000000US170311005005006,52
1000000US170311005005007,110
1000000US170311005005008,134
1000000US170311005005009,132
1000000US170311005005010,153
1000000US170311005005011,50
1000000US170311005005012,36
1000000US170311005005013,36
1000000US170311005005014,2
1000000US170311005005015,16
1000000US170311005005016,5
1000000US170311005005017,94
1000000US170311005005018,68
1000000US170311005005019,0
1000000US170311005005020,27
1000000US170311005005021,85
1000000US170311005005022,0
1000000US170311005005023,26
1000000US170311005005024,14
1000000US170311005005025,44
1000000US170311005005026,51
1000000US170311005005027,46
1000000US170311005005028,8
1000000US170311005005029,38
1000000US170311005005030,40
1000000US170311005005031,33
1000000US170311005005032,35
1000000US170311005005033,34
1000000US170311005005034,15
1000000US170311005005035,22
1000000US170311005005036,57
1000000US170311005005037,64
1000000US170311005005038,27
1000000US170311005005039,38
1000000US170311005005040,23
1000000US170311005005041,36
1000000US170311005005042,11
1000000US170311005005043,32
1000000US170311006001000,1
1000000US170311006001001,0
1000000US170311006001002,0
1000000US170311006001003,0
1000000US170311006001004,0
1000000US170311006001005,14
1000000US170311006001006,23
1000000US170311006001007,20
1000000US170311006001008,0
1000000US170311006001009,30
1000000US170311006001010,20
1000000US170311006001011,24
1000000US170311006001012,49
1000000US170311006001013,28
1000000US170311006001014,45
1000000US170311006001015,63
1000000US170311006001016,25
1000000US170311006001017,27
1000000US170311006001018,38
1000000US170311006001019,42
1000000US170311006001020,50
1000000US170311006001021,38
1000000US170311006001022,32
1000000US170311006001023,35
1000000US170311006001024,39
1000000US170311006001025,40
1000000US170311006001026,50
1000000US170311006001027,50
1000000US170311006001028,61
1000000US170311006001029,73
1000000US170311006001030,2
1000000US170311006001031,42
1000000US170311006001032,53
1000000US170311006001033,17
1000000US170311006002000,0
1000000US170311006002001,42
1000000US170311006002002,13
1000000US170311006002003,55
1000000US170311006002004,62
1000000US170311006002005,49
1000000US170311006002006,35
1000000US170311006002007,19
1000000US170311006002008,13
1000000US170311006002009,19
1000000US170311006002010,43
1000000US170311006002011,36
1000000US170311006002012,44
1000000US170311006002013,35
1000000US170311006002014,31
1000000US170311006002015,30
1000000US170311006002016,28
1000000US170311006002017,36
1000000US170311006002018,28
1000000US170311006002019,27
1000000US170311006002020,20
1000000US170311006002021,31
1000000US170311006002022,61
1000000US170311006002023,37
1000000US170311006002024,6
1000000US170311006002025,4
1000000US170311006002026,24
1000000US170311006002027,34
1000000US170311006002028,28
1000000US170311006002029,14
1000000US170311006002030,15
1000000US170311006002031,22
1000000US170311006002032,19
1000000US170311006002033,20
1000000US170311006002034,22
1000000US170311006002035,9
1000000US170311006002036,18
1000000US170311006002037,18
1000000US170311006002038,0
1000000US170311006003000,46
1000000US170311006003001,18
1000000US170311006003002,47
1000000US170311006003003,25
1000000US170311006003004,25
1000000US170311006003005,23
1000000US170311006003006,22
1000000US170311006003007,23
1000000US170311006003008,24
1000000US170311006003009,24
1000000US170311006003010,0
1000000US170311006003011,16
1000000US170311006003012,25
1000000US170311006003013,20
1000000US170311006003014,39
1000000US170311006003015,38
1000000US170311006003016,41
1000000US170311006003017,35
1000000US170311006003018,9
1000000US170311006003019,42
1000000US170311006003020,47
1000000US170311006003021,23
1000000US170311006003022,1
1000000US170311006003023,0
1000000US170311006003024,26
1000000US170311006003025,37
1000000US170311006003026,39
1000000US170311006003027,18
1000000US170311006003028,17
1000000US170311006003029,20
1000000US170311006003030,55
1000000US170311006003031,42
1000000US170311006003032,19
1000000US170311006003033,0
1000000US170311006003034,34
1000000US170311006003035,50
1000000US170311006003036,52
1000000US170311006003037,42
1000000US170311006003038,36
1000000US170311006003039,36
1000000US170311006004000,0
1000000US170311006004001,0
1000000US170311006004002,0
1000000US170311006004003,0
1000000US170311006004004,0
1000000US170311006004005,0
1000000US170311006004006,0
1000000US170311006004007,0
1000000US170311006004008,0
1000000US170311006004009,0
1000000US170311006004010,0
1000000US170311006004011,12
1000000US170311006004012,0
1000000US170311006004013,45
1000000US170311006004014,27
1000000US170311006004015,7
1000000US170311006004016,7
1000000US170311006004017,0
1000000US170311006004018,44
1000000US170311006004019,42
1000000US170311006004020,34
1000000US170311006004021,28
1000000US170311006004022,26
1000000US170311006004023,21
1000000US170311006004024,19
1000000US170311006004025,11
1000000US170311006004026,4
1000000US170311006004027,0
1000000US170311006004028,0
1000000US170311006004029,6
1000000US170311006004030,11
1000000US170311006004031,18
1000000US170311006004032,4
1000000US170311006004033,30
1000000US170311006004034,35
1000000US170311006004035,38
1000000US170311006004036,64
1000000US170311006004037,51
1000000US170311006004038,49
1000000US170311006004039,40
1000000US170311006004040,45
1000000US170311006004041,60
1000000US170311006004042,0
1000000US170311006004043,0
1000000US170311006004044,0
1000000US170311006004045,29
1000000US170311006004046,49
1000000US170311006004047,38
1000000US170311006004048,50
1000000US170311006004049,49
1000000US170311006004050,54
1000000US170311006004051,47
1000000US170311006004052,30
1000000US170311006004053,22
1000000US170311006004054,25
1000000US170311006004055,30
1000000US170311006004056,25
1000000US170311006004057,18
1000000US170311006004058,54
1000000US170311006004059,58
1000000US170311006004060,1
1000000US170311006004061,2
1000000US170311006004062,16
1000000US170311006004063,17
1000000US170311006004064,20
1000000US170311006004065,15
1000000US170311006004066,20
1000000US170311006004067,20
1000000US170311006004068,33
1000000US170311006004069,27
1000000US170311006004070,29
1000000US170311006004071,31
1000000US170311006004072,0
1000000US170311006004073,12
1000000US170311006004074,19
1000000US170311007001000,39
1000000US170311007001001,43
1000000US170311007001002,27
1000000US170311007001003,22
1000000US170311007001004,54
1000000US170311007001005,58
1000000US170311007001006,46
1000000US170311007001007,41
1000000US170311007001008,42
1000000US170311007001009,49
1000000US170311007001010,76
1000000US170311007001011,37
1000000US170311007001012,42
1000000US170311007001013,47
1000000US170311007001014,61
1000000US170311007001015,25
1000000US170311007001016,19
1000000US170311007001017,38
1000000US170311007001018,22
1000000US170311007001019,47
1000000US170311007001020,16
1000000US170311007002000,18
1000000US170311007002001,20
1000000US170311007002002,33
1000000US170311007002003,63
1000000US170311007002004,41
1000000US170311007002005,37
1000000US170311007002006,33
1000000US170311007002007,32
1000000US170311007002008,90
1000000US170311007002009,90
1000000US170311007002010,38
1000000US170311007002011,58
1000000US170311007002012,57
1000000US170311007002013,55
1000000US170311007002014,67
1000000US170311007002015,75
1000000US170311007002016,52
1000000US170311007002017,56
1000000US170311007003000,26
1000000US170311007003001,24
1000000US170311007003002,14
1000000US170311007003003,32
1000000US170311007003004,37
1000000US170311007003005,30
1000000US170311007003006,38
1000000US170311007003007,28
1000000US170311007003008,78
1000000US170311007003009,139
1000000US170311007003010,10
1000000US170311007003011,74
1000000US170311007003012,58
1000000US170311007003013,54
1000000US170311007003014,22
1000000US170311007003015,85
1000000US170311007003016,100
1000000US170311007003017,34
1000000US170311007003018,31
1000000US170311007003019,29
1000000US170311007004000,26
1000000US170311007004001,22
1000000US170311007004002,18
1000000US170311007004003,34
1000000US170311007004004,26
1000000US170311007004005,36
1000000US170311007004006,42
1000000US170311007004007,79
1000000US170311007004008,27
1000000US170311007004009,25
1000000US170311007004010,30
1000000US170311007004011,30
1000000US170311007004012,36
1000000US170311007004013,29
1000000US170311007004014,24
1000000US170311007004015,20
1000000US170311007004016,81
1000000US170311007004017,70
1000000US170311007004018,56
1000000US170311007004019,45
1000000US170311007004020,65
1000000US170311007004021,58
1000000US170311007005000,72
1000000US170311007005001,4
1000000US170311007005002,47
1000000US170311007005003,5
1000000US170311007005004,0
1000000US170311007005005,14
1000000US170311007005006,59
1000000US170311007005007,71
1000000US170311007005008,72
1000000US170311007005009,64
1000000US170311007005010,83
1000000US170311007005011,69
1000000US170311007005012,60
1000000US170311007005013,42
1000000US170311007005014,189
1000000US170311007005015,165
1000000US170311007005016,67
1000000US170311007005017,72
1000000US170311007005018,83
1000000US170311101001000,4
1000000US170311101001001,9
1000000US170311101001002,30
1000000US170311101001003,116
1000000US170311101001004,103
1000000US170311101001005,23
1000000US170311101001006,9
1000000US170311101001007,89
1000000US170311101001008,165
1000000US170311101001009,11
1000000US170311101001010,7
1000000US170311101001011,39
1000000US170311101001012,0
1000000US170311101001013,21
1000000US170311101001014,6
1000000US170311101001015,41
1000000US170311101001016,60
1000000US170311101001017,98
1000000US170311101001018,21
1000000US170311101001019,0
1000000US170311101001020,0
1000000US170311101001021,30
1000000US170311101001022,30
1000000US170311101001023,62
1000000US170311101001024,52
1000000US170311101001025,70
1000000US170311101001026,65
1000000US170311101001027,49
1000000US170311101001028,30
1000000US170311101001029,21
1000000US170311101001030,111
1000000US170311101001031,1
1000000US170311101001032,0
1000000US170311101002000,30
1000000US170311101002001,71
1000000US170311101002002,24
1000000US170311101002003,71
1000000US170311101002004,71
1000000US170311101002005,68
1000000US170311101002006,15
1000000US170311101002007,98
1000000US170311101002008,42
1000000US170311101002009,74
1000000US170311101002010,42
1000000US170311101002011,45
1000000US170311101002012,38
1000000US170311101002013,24
1000000US170311101002014,25
1000000US170311101002015,0
1000000US170311101002016,113
1000000US170311101002017,70
1000000US170311101002018,68
1000000US170311101002019,49
1000000US170311101002020,52
1000000US170311101003000,64
1000000US170311101003001,57
1000000US170311101003002,53
1000000US170311101003003,33
1000000US170311101003004,5
1000000US170311101003005,13
1000000US170311101003006,0
1000000US170311101003007,17
1000000US170311101003008,1
1000000US170311101003009,2
1000000US170311101003010,31
1000000US170311101003011,37
1000000US170311101003012,78
1000000US170311101003013,80
1000000US170311101003014,52
1000000US170311101003015,68
1000000US170311101003016,2
1000000US170311101003017,10
1000000US170311101003018,1
1000000US170311101003019,3
1000000US170311101004000,48
1000000US170311101004001,143
1000000US170311101004002,27
1000000US170311101004003,9
1000000US170311101004004,38
1000000US170311101004005,45
1000000US170311101004006,59
1000000US170311101004007,105
1000000US170311101004008,43
1000000US170311101004009,45
1000000US170311101004010,21
1000000US170311101004011,18
1000000US170311101004012,59
1000000US170311101004013,53
1000000US170311101004014,21
1000000US170311101004015,12
1000000US170311101004016,4
1000000US170311101004017,16
1000000US170311101004018,67
1000000US170311101004019,46
1000000US170311101004020,48
1000000US170311101004021,40
1000000US170311101004022,28
1000000US170311101004023,24
1000000US170311101004024,0
1000000US170311101005000,67
1000000US170311101005001,30
1000000US170311101005002,64
1000000US170311101005003,34
1000000US170311101005004,12
1000000US170311101005005,10
1000000US170311101005006,46
1000000US170311101005007,0
1000000US170311101005008,65
1000000US170311101005009,38
1000000US170311101005010,27
1000000US170311101005011,40
1000000US170311101005012,55
1000000US170311101005013,53
1000000US170311101005014,93
1000000US170311101005015,135
1000000US170311101005016,45
1000000US170311101005017,33
1000000US170311101005018,110
1000000US170311101005019,59
1000000US170311101005020,55
1000000US170311101005021,56
1000000US170311101005022,0
1000000US170311101005023,38
1000000US170311102001000,127
1000000US170311102001001,68
1000000US170311102001002,47
1000000US170311102001003,98
1000000US170311102001004,97
1000000US170311102001005,117
1000000US170311102001006,53
1000000US170311102001007,32
1000000US170311102001008,26
1000000US170311102001009,44
1000000US170311102001010,95
1000000US170311102001011,73
1000000US170311102001012,3
1000000US170311102001013,0
1000000US170311102001014,55
1000000US170311102001015,83
1000000US170311102001016,174
1000000US170311102001017,3
1000000US170311102001018,5
1000000US170311102001019,109
1000000US170311102001020,71
1000000US170311102001021,0
1000000US170311102001022,43
1000000US170311102001023,179
1000000US170311102001024,0
1000000US170311102001025,0
1000000US170311102002000,20
1000000US170311102002001,101
1000000US170311102002002,73
1000000US170311102002003,68
1000000US170311102002004,74
1000000US170311102002005,86
1000000US170311102002006,137
1000000US170311102002007,51
1000000US170311102002008,0
1000000US170311102002009,0
1000000US170311102002010,82
1000000US170311102002011,9
1000000US170311102002012,42
1000000US170311102002013,41
1000000US170311102002014,2
1000000US170311102002015,32
1000000US170311102002016,23
1000000US170311102002017,67
1000000US170311102002018,28
1000000US170311102002019,29
1000000US170311102002020,98
1000000US170311102002021,77
1000000US170311102002022,86
1000000US170311102002023,0
1000000US170311102002024,0
1000000US170311102002025,0
1000000US170311103001000,0
1000000US170311103001001,0
1000000US170311103001002,0
1000000US170311103001003,0
1000000US170311103001004,0
1000000US170311103001005,0
1000000US170311103001006,16
1000000US170311103001007,25
1000000US170311103001008,22
1000000US170311103001009,23
1000000US170311103001010,17
1000000US170311103001011,0
1000000US170311103001012,3
1000000US170311103001013,0
1000000US170311103001014,0
1000000US170311103001015,51
1000000US170311103001016,49
1000000US170311103001017,67
1000000US170311103001018,43
1000000US170311103001019,10
1000000US170311103001020,21
1000000US170311103001021,9
1000000US170311103001022,61
1000000US170311103001023,0
1000000US170311103001024,29
1000000US170311103001025,59
1000000US170311103001026,53
1000000US170311103001027,25
1000000US170311103001028,26
1000000US170311103001029,28
1000000US170311103001030,4
1000000US170311103001031,48
1000000US170311103001032,10
1000000US170311103001033,0
1000000US170311103001034,28
1000000US170311103001035,4
1000000US170311103002000,54
1000000US170311103002001,64
1000000US170311103002002,53
1000000US170311103002003,51
1000000US170311103002004,52
1000000US170311103002005,45
1000000US170311103002006,47
1000000US170311103002007,45
1000000US170311103002008,47
1000000US170311103002009,33
1000000US170311103002010,49
1000000US170311103002011,55
1000000US170311103002012,51
1000000US170311103002013,19
1000000US170311103002014,25
1000000US170311103002015,30
1000000US170311103002016,39
1000000US170311103002017,54
1000000US170311103002018,40
1000000US170311103002019,36
1000000US170311103002020,40
1000000US170311103002021,0
1000000US170311103002022,35
1000000US170311103002023,29
1000000US170311103002024,0
1000000US170311103002025,0
1000000US170311103002026,0
1000000US170311103002027,42
1000000US170311103003000,26
1000000US170311103003001,59
1000000US170311103003002,62
1000000US170311103003003,49
1000000US170311103003004,51
1000000US170311103003005,11
1000000US170311103003006,28
1000000US170311103003007,22
1000000US170311103003008,41
1000000US170311103003009,4
1000000US170311103003010,14
1000000US170311103003011,9
1000000US170311103003012,0
1000000US170311103003013,41
1000000US170311103003014,43
1000000US170311103003015,48
1000000US170311103003016,43
1000000US170311103003017,47
1000000US170311103003018,77
1000000US170311103003019,55
1000000US170311103003020,0
1000000US170311103003021,0
1000000US170311103004000,75
1000000US170311103004001,75
1000000US170311103004002,12
1000000US170311103004003,69
1000000US170311103004004,112
1000000US170311103004005,49
1000000US170311103004006,47
1000000US170311103004007,54
1000000US170311103004008,31
1000000US170311103004009,54
1000000US170311103004010,80
1000000US170311103004011,56
1000000US170311103004012,30
1000000US170311103004013,63
1000000US170311103004014,113
1000000US170311103004015,89
1000000US170311103004016,38
1000000US170311103004017,36
1000000US170311103004018,42
1000000US170311103004019,51
1000000US170311103004020,42
1000000US170311103004021,43
1000000US170311103004022,39
1000000US170311103004023,45
1000000US170311103005000,71
1000000US170311103005001,31
1000000US170311103005002,41
1000000US170311103005003,21
1000000US170311103005004,22
1000000US170311103005005,43
1000000US170311103005006,50
1000000US170311103005007,41
1000000US170311103005008,66
1000000US170311103005009,57
1000000US170311103005010,49
1000000US170311103005011,37
1000000US170311103005012,41
1000000US170311103005013,47
1000000US170311103005014,33
1000000US170311103005015,46
1000000US170311103005016,45
1000000US170311103005017,27
1000000US170311103005018,46
1000000US170311103005019,46
1000000US170311103005020,53
1000000US170311103005021,48
1000000US170311103005022,30
1000000US170311103005023,27
1000000US170311103005024,32
1000000US170311103005025,32
1000000US170311103005026,0
1000000US170311103005027,22
1000000US170311103005028,20
1000000US170311103005029,35
1000000US170311103005030,28
1000000US170311103005031,50
1000000US170311103005032,38
1000000US170311103005033,45
1000000US170311104001000,27
1000000US170311104001001,1
1000000US170311104001002,0
1000000US170311104001003,99
1000000US170311104001004,0
1000000US170311104001005,0
1000000US170311104001006,0
1000000US170311104001007,0
1000000US170311104001008,0
1000000US170311104001009,0
1000000US170311104001010,0
1000000US170311104001011,33
1000000US170311104001012,26
1000000US170311104001013,18
1000000US170311104001014,22
1000000US170311104001015,36
1000000US170311104001016,23
1000000US170311104001017,11
1000000US170311104001018,35
1000000US170311104001019,74
1000000US170311104001020,0
1000000US170311104001021,0
1000000US170311104001022,52
1000000US170311104001023,100
1000000US170311104001024,87
1000000US170311104001025,64
1000000US170311104001026,55
1000000US170311104001027,33
1000000US170311104001028,17
1000000US170311104001029,24
1000000US170311104001030,40
1000000US170311104001031,36
1000000US170311104001032,34
1000000US170311104001033,178
1000000US170311104001034,0
1000000US170311104001035,201
1000000US170311104001036,8
1000000US170311104001037,16
1000000US170311104001038,17
1000000US170311104001039,26
1000000US170311104001040,53
1000000US170311104001041,44
1000000US170311104001042,37
1000000US170311104001043,37
1000000US170311104001044,39
1000000US170311104001045,34
1000000US170311104001046,54
1000000US170311104002000,48
1000000US170311104002001,129
1000000US170311104002002,40
1000000US170311104002003,49
1000000US170311104002004,19
1000000US170311104002005,92
1000000US170311104002006,138
1000000US170311104002007,74
1000000US170311104002008,51
1000000US170311104002009,46
1000000US170311104002010,11
1000000US170311104002011,40
1000000US170311104002012,41
1000000US170311104002013,49
1000000US170311104002014,41
1000000US170311104002015,13
1000000US170311104002016,39
1000000US170311104002017,63
1000000US170311104002018,70
1000000US170311104002019,49
1000000US170311104002020,52
1000000US170311104002021,62
1000000US170311104002022,45
1000000US170311104002023,53
1000000US170311104002024,28
1000000US170311104003000,92
1000000US170311104003001,96
1000000US170311104003002,70
1000000US170311104003003,63
1000000US170311104003004,23
1000000US170311104003005,26
1000000US170311104003006,26
1000000US170311104003007,35
1000000US170311104003008,16
1000000US170311104003009,12
1000000US170311104003010,11
1000000US170311104003011,10
1000000US170311104003012,46
1000000US170311104003013,32
1000000US170311104003014,49
1000000US170311104003015,14
1000000US170311104003016,46
1000000US170311104003017,40
1000000US170311104003018,5
1000000US170311104003019,56
1000000US170311104003020,46
1000000US170311104003021,53
1000000US170311104003022,96
1000000US170311104003023,101
1000000US170311104003024,78
1000000US170311104003025,112
1000000US170311104003026,65
1000000US170311105011000,60
1000000US170311105011001,52
1000000US170311105011002,18
1000000US170311105011003,58
1000000US170311105011004,45
1000000US170311105011005,51
1000000US170311105011006,56
1000000US170311105011007,84
1000000US170311105011008,70
1000000US170311105011009,86
1000000US170311105011010,69
1000000US170311105011011,79
1000000US170311105011012,78
1000000US170311105011013,72
1000000US170311105011014,67
1000000US170311105011015,80
1000000US170311105011016,40
1000000US170311105011017,12
1000000US170311105011018,90
1000000US170311105011019,24
1000000US170311105012000,65
1000000US170311105012001,72
1000000US170311105012002,0
1000000US170311105012003,81
1000000US170311105012004,57
1000000US170311105012005,108
1000000US170311105012006,70
1000000US170311105012007,87
1000000US170311105012008,65
1000000US170311105012009,54
1000000US170311105012010,37
1000000US170311105012011,46
1000000US170311105012012,20
1000000US170311105012013,31
1000000US170311105012014,33
1000000US170311105013000,100
1000000US170311105013001,43
1000000US170311105013002,41
1000000US170311105013003,37
1000000US170311105013004,45
1000000US170311105013005,29
1000000US170311105013006,21
1000000US170311105013007,17
1000000US170311105013008,36
1000000US170311105013009,37
1000000US170311105013010,22
1000000US170311105013011,12
1000000US170311105013012,45
1000000US170311105013013,121
1000000US170311105013014,112
1000000US170311105013015,56
1000000US170311105013016,94
1000000US170311105013017,8
1000000US170311105013018,48
1000000US170311105013019,71
1000000US170311105013020,57
1000000US170311105013021,83
1000000US170311105013022,71
1000000US170311105013023,75
1000000US170311105013024,74
1000000US170311105013025,52
1000000US170311105013026,68
1000000US170311105013027,30
1000000US170311105013028,67
1000000US170311105013029,50
1000000US170311105014000,0
1000000US170311105014001,78
1000000US170311105014002,28
1000000US170311105014003,3
1000000US170311105014004,0
1000000US170311105014005,93
1000000US170311105014006,18
1000000US170311105014007,78
1000000US170311105014008,49
1000000US170311105015000,0
1000000US170311105015001,42
1000000US170311105015002,16
1000000US170311105015003,28
1000000US170311105015004,47
1000000US170311105015005,16
1000000US170311105015006,50
1000000US170311105015007,44
1000000US170311105015008,57
1000000US170311105015009,58
1000000US170311105015010,0
1000000US170311105015011,1
1000000US170311105015012,40
1000000US170311105015013,37
1000000US170311105015014,51
1000000US170311105015015,0
1000000US170311105015016,8
1000000US170311105015017,8
1000000US170311105015018,25
1000000US170311105015019,33
1000000US170311105015020,29
1000000US170311105015021,42
1000000US170311105015022,21
1000000US170311105021000,58
1000000US170311105021001,28
1000000US170311105021002,1
1000000US170311105021003,0
1000000US170311105021004,0
1000000US170311105021005,0
1000000US170311105021006,0
1000000US170311105021007,5
1000000US170311105021008,2
1000000US170311105021009,49
1000000US170311105021010,99
1000000US170311105021011,180
1000000US170311105021012,1
1000000US170311105021013,145
1000000US170311105021014,105
1000000US170311105021015,63
1000000US170311105021016,0
1000000US170311105021017,170
1000000US170311105021018,193
1000000US170311105021019,161
1000000US170311105021020,0
1000000US170311105021021,62
1000000US170311105021022,135
1000000US170311105021023,0
1000000US170311105021024,24
1000000US170311105022000,58
1000000US170311105022001,0
1000000US170311105022002,55
1000000US170311105022003,72
1000000US170311105022004,33
1000000US170311105022005,53
1000000US170311105022006,26
1000000US170311105022007,76
1000000US170311105022008,109
1000000US170311105022009,0
1000000US170311105022010,16
1000000US170311105022011,57
1000000US170311105022012,18
1000000US170311105022013,32
1000000US170311105022014,125
1000000US170311105022015,0
1000000US170311105022016,44
1000000US170311105022017,123
1000000US170311105022018,0
1000000US170311105022019,0
1000000US170311105022020,81
1000000US170311105022021,62
1000000US170311105022022,74
1000000US170311105022023,72
1000000US170311105022024,73
1000000US170311105022025,73
1000000US170311105022026,83
1000000US170311105022027,71
1000000US170311105022028,38
1000000US170311105022029,77
1000000US170311105022030,105
1000000US170311105022031,23
1000000US170311105022032,2
1000000US170311105022033,2
1000000US170311105022034,0
1000000US170311105022035,0
1000000US170311105022036,0
1000000US170311201001000,94
1000000US170311201001001,56
1000000US170311201001002,94
1000000US170311201001003,94
1000000US170311201001004,6
1000000US170311201001005,32
1000000US170311201001006,82
1000000US170311201001007,69
1000000US170311201001008,210
1000000US170311201001009,111
1000000US170311201001010,76
1000000US170311201001011,80
1000000US170311201001012,74
1000000US170311201001013,16
1000000US170311201001014,43
1000000US170311201001015,65
1000000US170311201001016,67
1000000US170311201001017,56
1000000US170311201001018,37
1000000US170311201001019,13
1000000US170311201001020,81
1000000US170311201001021,0
1000000US170311201002000,0
1000000US170311201002001,41
1000000US170311201002002,0
1000000US170311201002003,16
1000000US170311201002004,36
1000000US170311201002005,60
1000000US170311201002006,63
1000000US170311201002007,35
1000000US170311201002008,26
1000000US170311201002009,29
1000000US170311201002010,30
1000000US170311201002011,51
1000000US170311201002012,58
1000000US170311201002013,60
1000000US170311201002014,65
1000000US170311201002015,59
1000000US170311201002016,45
1000000US170311201002017,65
1000000US170311201002018,12
1000000US170311201002019,72
1000000US170311201002020,54
1000000US170311201002021,34
1000000US170311201002022,24
1000000US170311201003000,56
1000000US170311201003001,63
1000000US170311201003002,68
1000000US170311201003003,53
1000000US170311201003004,71
1000000US170311201003005,0
1000000US170311201003006,24
1000000US170311201003007,14
1000000US170311201003008,27
1000000US170311201003009,68
1000000US170311201003010,3
1000000US170311201003011,82
1000000US170311201003012,46
1000000US170311201003013,4
1000000US170311201003014,4
1000000US170311201003015,15
1000000US170311201003016,31
1000000US170311201003017,9
1000000US170311201003018,0
1000000US170311201003019,17
1000000US170311201003020,0
1000000US170311201003021,0
1000000US170311201003022,0
1000000US170311201003023,0
1000000US170311201003024,0
1000000US170311201003025,3
1000000US170311201003026,11
1000000US170311201003027,28
1000000US170311201003028,0
1000000US170311201003029,36
1000000US170311201003030,52
1000000US170311201003031,0
1000000US170311201003032,0
1000000US170311201003033,0
1000000US170311201003034,0
1000000US170311201003035,0
1000000US170311201003036,0
1000000US170311201004000,5
1000000US170311201004001,3
1000000US170311201004002,9
1000000US170311201004003,89
1000000US170311201004004,64
1000000US170311201004005,36
1000000US170311201004006,54
1000000US170311201004007,45
1000000US170311201004008,72
1000000US170311201004009,17
1000000US170311201004010,2
1000000US170311201004011,42
1000000US170311201004012,69
1000000US170311201004013,35
1000000US170311201004014,81
1000000US170311201004015,59
1000000US170311201004016,42
1000000US170311201004017,34
1000000US170311201004018,41
1000000US170311201004019,85
1000000US170311201004020,72
1000000US170311201004021,66
1000000US170311202001000,43
1000000US170311202001001,202
1000000US170311202001002,47
1000000US170311202001003,64
1000000US170311202001004,89
1000000US170311202001005,49
1000000US170311202001006,66
1000000US170311202001007,82
1000000US170311202001008,58
1000000US170311202001009,37
1000000US170311202001010,152
1000000US170311202001011,48
1000000US170311202001012,56
1000000US170311202001013,64
1000000US170311202001014,63
1000000US170311202001015,16
1000000US170311202001016,9
1000000US170311202001017,15
1000000US170311202001018,8
1000000US170311202001019,14
1000000US170311202001020,10
1000000US170311202001021,13
1000000US170311202001022,28
1000000US170311202001023,63
1000000US170311202001024,32
1000000US170311202001025,0
1000000US170311202001026,46
1000000US170311202001027,0
1000000US170311202001028,69
1000000US170311202001029,31
1000000US170311202001030,20
1000000US170311202001031,23
1000000US170311202001032,9
1000000US170311202001033,15
1000000US170311202001034,11
1000000US170311202001035,35
1000000US170311202001036,0
1000000US170311202001037,22
1000000US170311202001038,0
1000000US170311202001039,0
1000000US170311202001040,0
1000000US170311202001041,0
1000000US170311202001042,0
1000000US170311202002000,0
1000000US170311202002001,41
1000000US170311202002002,27
1000000US170311202002003,40
1000000US170311202002004,31
1000000US170311202002005,69
1000000US170311202002006,52
1000000US170311202002007,72
1000000US170311202002008,4
1000000US170311202002009,9
1000000US170311202002010,0
1000000US170311202002011,32
1000000US170311202002012,19
1000000US170311202002013,24
1000000US170311202002014,16
1000000US170311202002015,26
1000000US170311202002016,21
1000000US170311202002017,0
1000000US170311202002018,2
1000000US170311202002019,44
1000000US170311202002020,29
1000000US170311202002021,3
1000000US170311202002022,0
1000000US170311202002023,0
1000000US170311202002024,41
1000000US170311202002025,39
1000000US170311202002026,27
1000000US170311202002027,46
1000000US170311202002028,50
1000000US170311202002029,12
1000000US170311202002030,14
1000000US170311202002031,15
1000000US170311202002032,15
1000000US170311202002033,12
1000000US170311202002034,6
1000000US170311202002035,0
1000000US170311202003000,108
1000000US170311202003001,32
1000000US170311202003002,3
1000000US170311202003003,38
1000000US170311202003004,33
1000000US170311202003005,44
1000000US170311202003006,36
1000000US170311202003007,22
1000000US170311202003008,36
1000000US170311202003009,25
1000000US170311202003010,40
1000000US170311202003011,28
1000000US170311202003012,39
1000000US170311202003013,23
1000000US170311202003014,33
1000000US170311202003015,87
1000000US170311202003016,29
1000000US170311202003017,37
1000000US170311202003018,39
1000000US170311202003019,38
1000000US170311202003020,16
1000000US170311202003021,19
1000000US170311202003022,23
1000000US170311202003023,18
1000000US170311202004000,12
1000000US170311202004001,138
1000000US170311202004002,45
1000000US170311202004003,95
1000000US170311202004004,18
1000000US170311202004005,53
1000000US170311202004006,56
1000000US170311202004007,73
1000000US170311202004008,4
1000000US170311202004009,0
1000000US170311202004010,0
1000000US170311202004011,0
1000000US170311202004012,183
1000000US170311202004013,58
1000000US170311202004014,51
1000000US170311202004015,24
1000000US170311202004016,132
1000000US170311202004017,109
1000000US170311202004018,15
1000000US170311202004019,63
1000000US170311202004020,0
1000000US170311202004021,0
1000000US170311202004022,0
1000000US170311202004023,8
1000000US170311203001000,0
1000000US170311203001001,0
1000000US170311203001002,32
1000000US170311203001003,23
1000000US170311203001004,24
1000000US170311203001005,25
1000000US170311203001006,33
1000000US170311203001007,22
1000000US170311203001008,35
